Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
,Joshua Carson,"[""Vigilance""]",,,1,False,,0.13,https://cdn.swu-db.com/images/cards/SOR/069.png,,3,,0.05,0.01,0.05,Resilient,069,0,Common,SOR,,"[""INNATE""]",Upgrade,False,Normal
,Liana Anatolevich,"[""Vigilance""]",,,2,False,,0.26,https://cdn.swu-db.com/images/cards/SOR/070.png,"Attached unit gains RESTORE 2. (When this unit attacks, heal 2 damage from its controller's base.)",1,"[""Restore""]",0.10,0.02,0.12,Devotion,070,1,Uncommon,SOR,,"[""INNATE""]",Upgrade,False,Normal
,Arthur Mougne,"[""Vigilance""]",,,2,False,,0.41,https://cdn.swu-db.com/images/cards/SOR/071.png,"Attach to a non-VEHICLE unit.
While attached unit is defending, the attacker gets -1/-0.",2,,0.17,0.10,0.27,Electrostaff,071,2,Rare,SOR,,"[""ITEM"", ""WEAPON""]",Upgrade,False,Normal
,Borja Pindado,"[""Vigilance""]",,,2,False,,0.34,https://cdn.swu-db.com/images/cards/SOR/072.png,Attached unit can't attack bases.,3,,0.16,0.07,0.22,Entrenched,072,3,Uncommon,SOR,,"[""CONDITION""]",Upgrade,False,Normal
,Joshua Carson,"[""Vigilance""]",,,1,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/073.png,Give a Shield token to a unit.,,,0.04,0.01,0.07,Moment of Peace,073,,Common,SOR,,"[""INNATE""]",Event,False,Normal
,Joshua Carson,"[""Vigilance""]",,,1,False,,0.12,https://cdn.swu-db.com/images/cards/SOR/074.png,Heal 3 damage from a unit or base.,,,0.03,0.01,0.05,Repair,074,,Common,SOR,,"[""SUPPLY""]",Event,False,Normal
,Amélie Hutt,"[""Vigilance""]",,,2,False,,0.56,https://cdn.swu-db.com/images/cards/SOR/075.png,"Heal up to 3 damage from a unit. If you control a FORCE unit, you may deal that much damage to another unit.",,,0.20,0.05,0.28,It Binds All Things,075,,Rare,SOR,,"[""FORCE""]",Event,False,Normal
,Kevin Libranda,"[""Vigilance""]",,,3,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/076.png,Give a unit -2/-2 for this phase. Heal 2 damage from your base.,,,0.05,0.02,0.07,Make an Opening,076,,Common,SOR,,"[""TACTIC""]",Event,False,Normal
,Eslam Aboshady,"[""Vigilance""]",,,4,False,,0.96,https://cdn.swu-db.com/images/cards/SOR/077.png,Defeat a unit with 5 or less remaining HP.,,,0.53,0.14,0.40,Takedown,077,,Uncommon,SOR,,"[""TACTIC""]",Event,False,Normal
,Eslam Aboshady,"[""Vigilance""]",,,5,False,,0.13,https://cdn.swu-db.com/images/cards/SOR/078.png,Defeat a non-leader unit.,,,0.04,0.01,0.08,Vanquish,078,,Common,SOR,,"[""TACTIC""]",Event,False,Normal
"[""Ground""]",Denis Medri,"[""Command"", ""Villainy""]",,,2,False,,0.22,https://cdn.swu-db.com/images/cards/SOR/079.png,"Each friendly non-leader unit that costs 6 or more gains AMBUSH. (After you play that unit, it may ready and attack an enemy unit.)",4,"[""Ambush""]",0.05,0.03,0.12,Admiral Piett,079,1,Uncommon,SOR,Captain of the Executor,"[""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Eric Hibbeler,"[""Command"", ""Villainy""]",,,2,False,,0.20,https://cdn.swu-db.com/images/cards/SOR/080.png,When Played: Give an Experience token to each of up to 3 TROOPER units.,2,,0.10,0.04,0.10,General Tagge,080,2,Uncommon,SOR,Concerned Commander,"[""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Milos Slavkovic,"[""Command"", ""Villainy""]",,,2,False,,0.17,https://cdn.swu-db.com/images/cards/SOR/081.png,"While you control 6 or more resources, this unit gets +2/+0.",3,,0.07,0.02,0.07,Seasoned Shoretrooper,081,2,Common,SOR,,"[""IMPERIAL"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",French Carlomagno,"[""Command"", ""Villainy""]",,,3,False,,0.68,https://cdn.swu-db.com/images/cards/SOR/082.png,"While you control an OFFICIAL unit, this unit gains Sentinel.
While you control Emperor Palpatine (as a leader or unit), this unit gets +0/+1.",4,"[""Sentinel""]",0.40,0.10,0.36,Emperor's Royal Guard,082,3,Rare,SOR,,"[""IMPERIAL""]",Unit,False,Normal
"[""Ground""]",Denis Medri,"[""Command"", ""Villainy""]",,,3,False,,0.23,https://cdn.swu-db.com/images/cards/SOR/083.png,When Defeated: You may put this unit into play as a resource and ready it.,1,,0.10,0.05,0.20,Superlaser Technician,083,2,Common,SOR,,"[""IMPERIAL""]",Unit,False,Normal
"[""Ground""]",Steve Morris,"[""Command"", ""Villainy""]",,,4,False,,,https://cdn.swu-db.com/images/cards/SOR/084.png,"When Played: Search the top 5 cards of your deck for up to 2 IMPERIAL units, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.)",3,,,0.10,0.29,Grand Moff Tarkin,084,2,Special,SOR,Death Star Overseer,"[""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Elena Skitalets,"[""Command"", ""Villainy""]",,,5,False,,0.45,https://cdn.swu-db.com/images/cards/SOR/085.png,"SHIELDED (When you play this unit, give a Shield token to it.)
When this unit deals combat damage to a non-leader unit while attacking: Defeat that unit.",6,"[""Shielded""]",0.15,0.10,0.30,Rukh,085,3,Rare,SOR,Thrawn's Assassin,"[""IMPERIAL""]",Unit,True,Normal
"[""Space""]",Arthur Mougne,"[""Command"", ""Villainy""]",,,6,False,,0.15,https://cdn.swu-db.com/images/cards/SOR/086.png,When Played: Give a unit Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.),6,"[""Sentinel""]",0.07,0.01,0.05,Gladiator Star Destroyer,086,5,Common,SOR,,"[""IMPERIAL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,False,Normal
"[""Ground""]",Ivan Dedov,"[""Command"", ""Villainy""]",,,7,False,,17.49,https://cdn.swu-db.com/images/cards/SOR/087.png,"AMBUSH
When Played: Search the top 10 cards of your deck for any number of Villainy units with combined cost 3 or less and play each of them for free.",7,"[""Ambush""]",13.85,9.99,11.91,Darth Vader,087,5,Legendary,SOR,Commanding the First Legion,"[""FORCE"", ""IMPERIAL"", ""SITH""]",Unit,True,Normal
"[""Ground""]",Arthur Mougne,"[""Command"", ""Villainy""]",,,8,False,,0.20,https://cdn.swu-db.com/images/cards/SOR/088.png,When this unit attacks and defeats a unit: You may deal the excess damage from this attack to an enemy ground unit.,9,,0.05,0.03,0.08,Blizzard Assault AT-AT,088,9,Uncommon,SOR,,"[""IMPERIAL"", ""VEHICLE"", ""WALKER""]",Unit,False,Normal
"[""Space""]",Ross Taylor,"[""Command"", ""Villainy""]",,,9,False,,0.48,https://cdn.swu-db.com/images/cards/SOR/089.png,The first event played by each opponent each round loses all abilities.,8,,0.30,0.20,0.34,Relentless,089,8,Rare,SOR,Konstantine's Folly,"[""IMPERIAL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
"[""Space""]",Ignacio Bazan Lazcano,"[""Command"", ""Villainy""]",,,10,False,,9.78,https://cdn.swu-db.com/images/cards/SOR/090.png,"SENTINEL
OVERWHELM
When Played: You may deal damage to a unit equal to the number of resources you control.",10,"[""Overwhelm"", ""Sentinel""]",9.99,6.62,9.34,Devastator,090,10,Legendary,SOR,Inescapable,"[""IMPERIAL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,Eslam Aboshady,"[""Command"", ""Villainy""]",,,2,False,,0.35,https://cdn.swu-db.com/images/cards/SOR/091.png,Return each unit in your discard pile that was defeated this phase to your hand.,,,0.15,0.10,0.19,The Emperor's Legion,091,,Rare,SOR,,"[""IMPERIAL"", ""SUPPLY""]",Event,False,Normal
,Francois Cannels,"[""Command"", ""Villainy""]",,,5,False,,2.14,https://cdn.swu-db.com/images/cards/SOR/092.png,"Give a friendly unit +2/+2 for this phase. Then, it deals damage equal to its power divided as you choose among any number of other units.",,,1.50,0.92,1.35,Overwhelming Barrage,092,,Uncommon,SOR,,"[""TACTIC""]",Event,False,Normal
"[""Ground""]",Milos Slavkovic,"[""Command"", ""Heroism""]",,,1,False,,0.17,https://cdn.swu-db.com/images/cards/SOR/093.png,Action [{exhaust}]: Play a unit from your hand. It costs 1 less.,2,,0.05,0.02,0.06,Alliance Dispatcher,093,1,Common,SOR,,"[""REBEL""]",Unit,False,Normal
"[""Ground""]",Milos Slavkovic,"[""Command"", ""Heroism""]",,,1,False,,0.36,https://cdn.swu-db.com/images/cards/SOR/094.png,Action [{exhaust}]: Give an Experience token to another friendly unit.,2,,0.15,0.10,0.18,Bail Organa,094,1,Rare,SOR,Rebel Councilor,"[""REBEL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",David Buisan,"[""Command"", ""Heroism""]",,,2,False,,0.18,https://cdn.swu-db.com/images/cards/SOR/095.png,,3,,0.08,0.05,0.09,Battlefield Marine,095,3,Common,SOR,,"[""REBEL"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Eric Hibbeler,"[""Command""]",,,2,False,,0.23,https://cdn.swu-db.com/images/cards/SOR/096.png,"When Played: Search the top 5 cards of your deck for a REBEL card, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",3,,0.08,0.05,0.12,Mon Mothma,096,1,Uncommon,SOR,Voice of the Rebellion,"[""REBEL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Luke Harrington,"[""Command"", ""Heroism""]",,,3,False,,0.67,https://cdn.swu-db.com/images/cards/SOR/097.png,"Restore 1 (When this unit attacks, heal 1 damage from your base.)
When Played: You may deal damage to a unit equal to the number of units you control in its arena.",4,"[""Restore""]",0.43,0.07,0.32,Admiral Ackbar,097,1,Rare,SOR,Brilliant Strategist,"[""REBEL"", ""OFFICIAL""]",Unit,True,Normal
"[""Ground""]",Thomas Wievegg,"[""Command"", ""Heroism""]",,,3,False,,0.22,https://cdn.swu-db.com/images/cards/SOR/098.png,SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.),3,"[""Sentinel""]",0.05,0.06,0.10,Echo Base Defender,098,4,Common,SOR,,"[""REBEL"", ""TROOPER""]",Unit,False,Normal
"[""Space""]",Randall Mackey,"[""Command"", ""Heroism""]",,,4,False,,0.63,https://cdn.swu-db.com/images/cards/SOR/099.png,"SENTINEL (Units in this arena can't attack your non-Sentinel units or your base.)
When Played: You may return a friendly non-leader ground unit to its owner's hand. if you do, draw a card.",6,"[""Sentinel""]",0.30,0.15,0.34,Bright Hope,099,2,Uncommon,SOR,The Last Transport,"[""REBEL"", ""VEHICLE"", ""TRANSPORT""]",Unit,True,Normal
"[""Ground""]",Amélie Hutt,"[""Command"", ""Heroism""]",,,5,False,,0.47,https://cdn.swu-db.com/images/cards/SOR/100.png,"Each friendly VEHICLE unit gets +1/+1 and gains AMBUSH. (After you play that unit, it may ready and attack an enemy unit.)",5,"[""Ambush""]",0.20,0.10,0.23,Wedge Antilles,100,5,Rare,SOR,Star of the Rebellion,"[""REBEL""]",Unit,True,Normal
"[""Ground""]",Ross Taylor,"[""Command"", ""Heroism""]",,,6,False,,0.20,https://cdn.swu-db.com/images/cards/SOR/101.png,"AMBUSH (After you play this unit, it may ready and attack an enemy unit.)
When Played: Return a unit that costs 2 or less from your discard pile to your hand.",6,"[""Ambush""]",0.05,0.03,0.10,Rogue Squadron Skirmisher,101,4,Uncommon,SOR,,"[""REBEL"", ""VEHICLE"", ""SPEEDER""]",Unit,False,Normal
"[""Space""]",Amélie Hutt,"[""Command"", ""Heroism""]",,,8,False,,10.61,https://cdn.swu-db.com/images/cards/SOR/102.png,"Restore 2
Each other friendly unit gains Restore 1.
When Played: Play a Heroism unit from your discard pile. It costs 3 less.",7,"[""Restore""]",9.81,7.00,8.52,Home One,102,7,Legendary,SOR,Alliance Flagship,"[""REBEL"", ""VEHICLE"", ""CAPITAL SHIP""]",Unit,True,Normal
,French Carlomagno,"[""Command"", ""Heroism""]",,,1,False,,0.33,https://cdn.swu-db.com/images/cards/SOR/103.png,"Attack with a REBEL unit. It gets +1/+0 for this attack.
Then, attack with another REBEL unit. It gets +1/+0 for this attack.",,,0.20,0.05,0.18,Rebel Assault,103,,Uncommon,SOR,,"[""REBEL"", ""TACTIC""]",Event,False,Normal
,Amad Mir,"[""Command"", ""Heroism""]",,,7,False,,1.93,https://cdn.swu-db.com/images/cards/SOR/104.png,Search the top 10 cards of your deck for up to 3 units with combined cost 7 or less and play each of them for free. (Put the other cards on the bottom of your deck in a random order.),,,1.75,0.70,1.78,U-Wing Reinforcement,104,,Rare,SOR,,"[""SUPPLY""]",Event,False,Normal
"[""Ground""]",Luke Harrington,"[""Command"", ""Command""]",,,5,False,,0.32,https://cdn.swu-db.com/images/cards/SOR/105.png,"Each other friendly unit gains:
""When Defeated: You may draw a card.""",4,,0.10,0.05,0.18,General Krell,105,5,Rare,SOR,Heartless Tactician,"[""FORCE"", ""JEDI"", ""REPUBLIC""]",Unit,True,Normal
,French Carlomagno,"[""Command"", ""Command""]",,,3,False,,0.15,https://cdn.swu-db.com/images/cards/SOR/106.png,"Give a friendly unit +3/+3 for this phase.
Give another friendly unit +2/+2 for this phase.
Give a third friendly unit +1/+1 for this phase.",,,0.05,0.05,0.08,Attack Pattern Delta,106,,Uncommon,SOR,,"[""TACTIC""]",Event,False,Normal
,Maxine Vee,"[""Command"", ""Command""]",,,4,False,,5.66,https://cdn.swu-db.com/images/cards/SOR/107.png,"Choose two, in any order:
Give 2 Experience tokens to a unit. 
A friendly unit deals damage equal to its power to a non-unique enemy unit. 
Put this event into play as a resource.
Return a unit from your discard pile to your hand.",,,5.00,4.00,5.11,Command,107,,Legendary,SOR,,"[""INNATE""]",Event,False,Normal
"[""Ground""]",Amad Mir,"[""Command""]",,,1,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/108.png,When Defeated: You may give an Experience token to a unit.,2,,0.05,0.05,0.09,Vanguard Infantry,108,1,Common,SOR,,"[""TROOPER""]",Unit,False,Normal
"[""Ground""]",David Buisan,"[""Command""]",,,2,False,,0.26,https://cdn.swu-db.com/images/cards/SOR/109.png,When you play a Command unit (including this one): Heal 1 damage from your base.,3,,0.14,0.05,0.14,Colonel Yularen,109,2,Uncommon,SOR,ISB Director,"[""IMPERIAL"", ""OFFICIAL""]",Unit,True,Normal
"[""Space""]",French Carlomagno,"[""Command""]",,,2,False,,0.38,https://cdn.swu-db.com/images/cards/SOR/110.png,"Action [defeat this unit]: Attack with a unit, even if it's exhausted. it can't attack bases for this attack.",3,,0.09,0.04,0.16,Frontline Shuttle,110,1,Rare,SOR,,"[""VEHICLE"", ""TRANSPORT""]",Unit,False,Normal
"[""Space""]",Amad Mir,"[""Command""]",,,2,False,,0.21,https://cdn.swu-db.com/images/cards/SOR/111.png,When Played: Draw a card.,1,,0.05,0.01,0.08,Patrolling V-Wing,111,1,Common,SOR,,"[""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Space""]",Christian Papazoglakis,"[""Command""]",,,3,False,,0.19,https://cdn.swu-db.com/images/cards/SOR/112.png,"While you have the initiative, this unit gains RESTORE 2. (When this unit attacks, heal 2 damage from your base.)",3,"[""Restore""]",0.05,0.01,0.05,Consortium StarViper,112,3,Common,SOR,,"[""FRINGE"", ""VEHICLE"", ""FIGHTER""]",Unit,False,Normal
"[""Ground""]",Joshua Carson,"[""Command""]",,,3,False,,0.09,https://cdn.swu-db.com/images/cards/SOR/113.png,"While you control 6 or more resources, this unit gains SENTINEL. (Units in this arena can't attack your non-Sentinel units or your base.)",4,"[""Sentinel""]",0.01,0.01,0.04,Homestead Militia,113,3,Common,SOR,,"[""FRINGE"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Mickael Balloul,"[""Command""]",,,4,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/114.png,"While you control another Command unit, this unit gains AMBUSH (After you play this unit, it may ready and attack an enemy unit.)",4,"[""Ambush""]",0.04,0.01,0.03,Escort Skiff,114,4,Common,SOR,,"[""UNDERWORLD"", ""VEHICLE"", ""SPEEDER""]",Unit,False,Normal
"[""Ground""]",Omercan Cirit,"[""Command""]",,,5,False,,0.36,https://cdn.swu-db.com/images/cards/SOR/115.png,"AMBUSH (After you play this unit, he may ready and attack an enemy unit.)
When another unique unit is defeated: You may draw a card. Use this ability only once each round.",4,"[""Ambush""]",0.20,0.08,0.20,Agent Kallus,115,4,Rare,SOR,Seeking the Rebels,"[""IMPERIAL"", ""TROOPER""]",Unit,True,Normal
"[""Ground""]",Kevin Libranda,"[""Command""]",,,5,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/116.png,"OVERWHELM (When attacking an enemy unit, deal excess damage to the opponent's base.)
On Attack: If you control a leader unit, give a friendly unit +2/+2 for this phase.",5,"[""Overwhelm""]",0.04,0.01,0.05,Steadfast Battalion,116,5,Common,SOR,,"[""TROOPER""]",Unit,False,Normal
"[""Ground""]",Elena Skitalets,"[""Command""]",,,6,False,,0.10,https://cdn.swu-db.com/images/cards/SOR/117.png,"AMBUSH (After you play this unit, it may ready and attack an enemy unit.)
OVERWHELM (When attacking an enemy unit, deal excess damage to the opponent's base.)",5,"[""Ambush"", ""Overwhelm""]",0.01,0.01,0.03,Mercenary Company,117,5,Common,SOR,,"[""UNDERWORLD"", ""TROOPER""]",Unit,False,Normal
"[""Ground""]",Eslam Aboshady,"[""Command""]",,,7,False,,0.17,https://cdn.swu-db.com/images/cards/SOR/118.png,This unit gets +1/+1 for each resource you control.,0,,0.05,0.01,0.10,97th Legion,118,0,Uncommon,SOR,Keeping the Peace on Sullust,"[""IMPERIAL"", ""TROOPER""]",Unit,True,Normal
"[""Ground""]",Stephen Zavala,"[""Command""]",,,8,False,,0.47,https://cdn.swu-db.com/images/cards/SOR/119.png,When Played/On Attack: Look at the top card of your deck. Either draw that card or discard it and heal 3 damage from your base.,9,,0.15,0.14,0.23,Reinforcement Walker,119,6,Uncommon,SOR,,"[""VEHICLE"", ""WALKER""]",Unit,False,Normal
,David Buisan,"[""Command""]",,,2,False,,0.12,https://cdn.swu-db.com/images/cards/SOR/120.png,,2,,0.04,0.01,0.04,Academy Training,120,2,Common,SOR,,"[""LEARNED""]",Upgrade,False,Normal
,Arthur Mougne,"[""Command""]",,,2,False,,0.22,https://cdn.swu-db.com/images/cards/SOR/121.png,"Attach to a VEHICLE unit.
Attached unit gains: ""On Attack: If this unit isn't attacking a base, you may deal 2 damage to a unit in the defender's arena.""",2,,0.05,0.03,0.10,Hardpoint Heavy Blaster,121,2,Uncommon,SOR,,"[""MODIFICATION"", ""WEAPON""]",Upgrade,False,Normal
,Gretel Lusky,"[""Command""]",,,5,False,,1.08,https://cdn.swu-db.com/images/cards/SOR/122.png,"When this upgrade becomes attached to a non-leader unit that costs 3 or less: Take control of that unit.
When this upgrade becomes unattached from a unit: That unit's owner takes control of it.",0,,0.40,0.25,0.61,Traitorous,122,0,Rare,SOR,,"[""INNATE""]",Upgrade,False,Normal
,Borja Pindado,"[""Command""]",,,1,False,,0.13,https://cdn.swu-db.com/images/cards/SOR/123.png,"Search the top 5 cards of your deck for a unit, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,0.05,0.01,0.05,Recruit,123,,Common,SOR,,"[""SUPPLY""]",Event,False,Normal
,Eslam Aboshady,"[""Command""]",,,1,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/124.png,Give a unit +2/+2 for this phase.,,,0.04,0.01,0.04,Tactical Advantage,124,,Common,SOR,,"[""TACTIC""]",Event,False,Normal
,Ario Murti,"[""Command""]",,,2,False,,0.18,https://cdn.swu-db.com/images/cards/SOR/125.png,"Search the top 8 cards of your deck for up to 2 VEHICLE units, reveal them, and draw them. (Put the other cards on the bottom of your deck in a random order.)",,,0.06,0.04,0.10,Prepare For Takeoff,125,,Uncommon,SOR,,"[""PLAN""]",Event,False,Normal
,Robynn Frauhn,"[""Command""]",,,3,False,,0.24,https://cdn.swu-db.com/images/cards/SOR/126.png,Put this event into play as a resource.,,,0.10,0.04,0.13,Resupply,126,,Common,SOR,,"[""SUPPLY""]",Event,False,Normal
,Audrey Hotte,"[""Command""]",,,3,False,,0.16,https://cdn.swu-db.com/images/cards/SOR/127.png,A friendly unit deals damage equal to its power to an enemy unit.,,,0.05,0.01,0.07,Strike True,127,,Common,SOR,,"[""TACTIC""]",Event,False,Normal
